id,sales_date,producto,cantidad,precio_unitario,sales_amount
2152,2025-10-18,Llave inglesa,5,3500,16211.84
2153,2025-10-18,Llave inglesa,2,3500,7404.97
2154,2025-10-18,Pinza,4,2200,8574.55
2155,2025-10-18,Llave inglesa,1,3500,3253.84
2156,2025-10-18,Llave inglesa,4,3500,15277.4
2157,2025-10-18,Tornillos (caja),2,1200,2501.67
2158,2025-10-19,Taladro,2,35000,74750.64
2159,2025-10-19,Taladro,2,35000,66330.67
2160,2025-10-19,Martillo,3,4500,13701.22
2161,2025-10-19,Nivel,3,4200,12271.57
2162,2025-10-19,Pinza,5,2200,11455.7
2163,2025-10-19,Sierra,3,5800,16174.85
2164,2025-10-19,Nivel,5,4200,22996.96
2165,2025-10-20,Llave inglesa,1,3500,3794.3
2166,2025-10-20,Cinta métrica,4,1500,6322.22
2167,2025-10-20,Nivel,3,4200,11733.25
2168,2025-10-20,Clavos (kg),5,2800,13527.59
2169,2025-10-20,Llave inglesa,4,3500,15108.74
2170,2025-10-20,Tornillos (caja),2,1200,2543.8
2171,2025-10-20,Nivel,3,4200,13076.65
2172,2025-10-20,Nivel,1,4200,3897.12
2173,2025-10-20,Clavos (kg),1,2800,2692.53
2174,2025-10-20,Cinta métrica,5,1500,8011.32
2175,2025-10-20,Nivel,3,4200,11573.05
2176,2025-10-21,Tornillos (caja),2,1200,2440.05
2177,2025-10-21,Pinza,3,2200,6198.34
2178,2025-10-21,Destornillador,5,1800,9629.01
2179,2025-10-22,Clavos (kg),4,2800,10515.57
2180,2025-10-22,Sierra,5,5800,29609.45
2181,2025-10-22,Martillo,3,4500,13223.41
2182,2025-10-22,Cinta métrica,3,1500,4397.5
2183,2025-10-23,Llave inglesa,3,3500,10187.85
2184,2025-10-23,Nivel,5,4200,19267.91
2185,2025-10-23,Nivel,4,4200,17820.38
2186,2025-10-24,Taladro,4,35000,146400.95
2187,2025-10-24,Cinta métrica,2,1500,3201.31
2188,2025-10-24,Tornillos (caja),1,1200,1114.47
2189,2025-10-24,Llave inglesa,4,3500,15367.47
2190,2025-10-24,Clavos (kg),3,2800,7671.07
2191,2025-10-24,Tornillos (caja),4,1200,4404.91
2192,2025-10-24,Cinta métrica,3,1500,4423.06
2193,2025-10-25,Nivel,5,4200,22072.02
2194,2025-10-25,Taladro,2,35000,65604.09
2195,2025-10-25,Cinta métrica,3,1500,4548.48
2196,2025-10-25,Martillo,3,4500,14403.38
2197,2025-10-25,Llave inglesa,4,3500,14165.99
2198,2025-10-25,Nivel,2,4200,7605.09
2199,2025-10-25,Martillo,2,4500,8572.82
2200,2025-10-25,Nivel,1,4200,4329.2
2201,2025-10-25,Llave inglesa,4,3500,13102.24
2202,2025-10-25,Pinza,1,2200,2032.52
2203,2025-10-25,Llave inglesa,4,3500,15384.13
2204,2025-10-26,Tornillos (caja),3,1200,3658.37
2205,2025-10-26,Tornillos (caja),4,1200,5153.61
2206,2025-10-26,Nivel,1,4200,4093.49
2207,2025-10-26,Tornillos (caja),1,1200,1282.87
2208,2025-10-27,Tornillos (caja),1,1200,1115.07
2209,2025-10-27,Nivel,2,4200,8160.41
2210,2025-10-27,Martillo,3,4500,13125.14
2211,2025-10-27,Sierra,1,5800,5556.23
2212,2025-10-27,Clavos (kg),1,2800,2807.77
2213,2025-10-28,Destornillador,5,1800,9454.73
2214,2025-10-28,Clavos (kg),3,2800,9025.7
2215,2025-10-28,Llave inglesa,3,3500,10889.43
2216,2025-10-28,Sierra,1,5800,5839.93
2217,2025-10-28,Sierra,2,5800,10469.92
2218,2025-10-29,Llave inglesa,3,3500,11085.5
2219,2025-10-29,Cinta métrica,3,1500,4878.82
2220,2025-10-29,Taladro,1,35000,33025.13
2221,2025-10-29,Clavos (kg),2,2800,5971.36
2222,2025-10-29,Clavos (kg),5,2800,14531.03
2223,2025-10-29,Clavos (kg),5,2800,14595.13
2224,2025-10-29,Destornillador,4,1800,7143.11
2225,2025-10-29,Destornillador,1,1800,1914.78
2226,2025-10-29,Martillo,4,4500,17453.56
2227,2025-10-29,Sierra,2,5800,12335.53
2228,2025-10-29,Tornillos (caja),5,1200,6316.31
2229,2025-10-30,Taladro,3,35000,95103.95
2230,2025-10-30,Destornillador,2,1800,3332.67
2231,2025-10-30,Taladro,2,35000,67304.0
2232,2025-10-30,Pinza,2,2200,4823.38
2233,2025-10-30,Cinta métrica,1,1500,1373.32
2234,2025-10-30,Nivel,4,4200,15262.86
2235,2025-10-30,Destornillador,1,1800,1905.5
2236,2025-10-30,Clavos (kg),5,2800,12765.94
2237,2025-10-31,Llave inglesa,1,3500,3196.37
2238,2025-10-31,Martillo,1,4500,4754.13
2239,2025-10-31,Tornillos (caja),2,1200,2442.05
2240,2025-10-31,Pinza,2,2200,4550.13
2241,2025-11-01,Destornillador,2,1800,3849.02
2242,2025-11-01,Llave inglesa,5,3500,16967.43
2243,2025-11-01,Taladro,5,35000,184828.07
2244,2025-11-02,Pinza,5,2200,11154.52
2245,2025-11-02,Destornillador,5,1800,9473.84
2246,2025-11-02,Clavos (kg),2,2800,5841.71
2247,2025-11-02,Llave inglesa,2,3500,7562.32
2248,2025-11-02,Clavos (kg),1,2800,3065.2
2249,2025-11-02,Destornillador,2,1800,3902.74
2250,2025-11-02,Nivel,3,4200,13099.29
2251,2025-11-02,Taladro,4,35000,144858.72
2252,2025-11-02,Destornillador,2,1800,3841.01
2253,2025-11-02,Cinta métrica,4,1500,5657.13
2254,2025-11-02,Pinza,4,2200,8118.61
2255,2025-11-02,Sierra,1,5800,5760.45
2256,2025-11-03,Taladro,4,35000,147343.66
2257,2025-11-03,Llave inglesa,5,3500,18277.48
2258,2025-11-03,Destornillador,3,1800,5393.21
2259,2025-11-03,Cinta métrica,3,1500,4461.25
2260,2025-11-03,Llave inglesa,4,3500,13232.45
2261,2025-11-03,Cinta métrica,3,1500,4936.47
2262,2025-11-03,Cinta métrica,2,1500,3214.06
2263,2025-11-03,Nivel,3,4200,11791.83
2264,2025-11-03,Nivel,1,4200,4112.95
2265,2025-11-03,Clavos (kg),1,2800,2586.76
2266,2025-11-03,Cinta métrica,4,1500,6234.04
2267,2025-11-04,Taladro,1,35000,34045.97
2268,2025-11-04,Pinza,3,2200,6204.35
2269,2025-11-04,Cinta métrica,1,1500,1419.86
2270,2025-11-04,Cinta métrica,4,1500,5734.22
2271,2025-11-05,Tornillos (caja),3,1200,3784.54
2272,2025-11-05,Cinta métrica,3,1500,4478.24
2273,2025-11-05,Tornillos (caja),4,1200,5268.02
2274,2025-11-05,Clavos (kg),3,2800,7807.59
2275,2025-11-05,Nivel,1,4200,3882.64
2276,2025-11-05,Nivel,4,4200,15895.56
2277,2025-11-05,Taladro,1,35000,32197.22
2278,2025-11-05,Martillo,1,4500,4498.32
2279,2025-11-05,Martillo,2,4500,8788.74
2280,2025-11-05,Sierra,2,5800,11142.39
2281,2025-11-05,Tornillos (caja),1,1200,1262.44
2282,2025-11-05,Clavos (kg),4,2800,11855.72
2283,2025-11-06,Llave inglesa,4,3500,13972.7
2284,2025-11-06,Llave inglesa,5,3500,16952.65
2285,2025-11-06,Clavos (kg),5,2800,12649.48
2286,2025-11-06,Martillo,4,4500,19368.45
2287,2025-11-06,Destornillador,4,1800,7128.17
2288,2025-11-06,Cinta métrica,4,1500,5951.59
2289,2025-11-07,Taladro,5,35000,180579.39
2290,2025-11-07,Llave inglesa,2,3500,6988.07
2291,2025-11-07,Taladro,3,35000,109530.19
2292,2025-11-08,Destornillador,5,1800,9315.04
2293,2025-11-08,Clavos (kg),5,2800,14202.19
2294,2025-11-08,Nivel,5,4200,22488.28
2295,2025-11-08,Clavos (kg),1,2800,2739.18
2296,2025-11-08,Nivel,5,4200,22977.66
2297,2025-11-08,Tornillos (caja),3,1200,3791.86
2298,2025-11-08,Llave inglesa,3,3500,9578.99
2299,2025-11-08,Tornillos (caja),1,1200,1110.77
2300,2025-11-08,Sierra,3,5800,18477.25
2301,2025-11-08,Tornillos (caja),1,1200,1263.65
2302,2025-11-09,Cinta métrica,1,1500,1478.44
2303,2025-11-09,Sierra,4,5800,22509.89
2304,2025-11-09,Pinza,2,2200,4166.47
2305,2025-11-09,Llave inglesa,5,3500,16047.3
2306,2025-11-09,Destornillador,3,1800,4983.63
2307,2025-11-09,Taladro,1,35000,35268.92
2308,2025-11-09,Martillo,4,4500,18567.96
2309,2025-11-09,Cinta métrica,5,1500,7522.14
2310,2025-11-10,Llave inglesa,1,3500,3637.17
2311,2025-11-10,Tornillos (caja),1,1200,1316.58
2312,2025-11-10,Cinta métrica,5,1500,7335.45
2313,2025-11-10,Tornillos (caja),1,1200,1274.0
2314,2025-11-10,Destornillador,2,1800,3481.9
2315,2025-11-10,Clavos (kg),3,2800,7839.93
2316,2025-11-10,Llave inglesa,3,3500,11485.8
2317,2025-11-10,Pinza,4,2200,9038.38
2318,2025-11-10,Destornillador,5,1800,8485.34
2319,2025-11-11,Martillo,3,4500,14839.81
2320,2025-11-11,Cinta métrica,2,1500,3074.74
2321,2025-11-11,Destornillador,5,1800,8270.52
2322,2025-11-11,Sierra,3,5800,15894.1
2323,2025-11-11,Clavos (kg),4,2800,11036.72
2324,2025-11-11,Sierra,1,5800,5975.78
2325,2025-11-11,Llave inglesa,5,3500,18564.44
2326,2025-11-12,Clavos (kg),3,2800,7896.13
2327,2025-11-12,Cinta métrica,3,1500,4612.47
2328,2025-11-12,Nivel,5,4200,19658.52
2329,2025-11-12,Martillo,5,4500,24132.19
2330,2025-11-12,Tornillos (caja),4,1200,4524.43
2331,2025-11-12,Nivel,3,4200,13701.65
2332,2025-11-12,Clavos (kg),5,2800,14987.77
2333,2025-11-12,Cinta métrica,5,1500,7839.92
2334,2025-11-12,Martillo,5,4500,21152.92
2335,2025-11-13,Taladro,2,35000,65106.62
2336,2025-11-13,Llave inglesa,4,3500,13748.73
2337,2025-11-13,Destornillador,2,1800,3849.1
2338,2025-11-13,Llave inglesa,3,3500,10806.69
2339,2025-11-13,Llave inglesa,5,3500,16576.45
2340,2025-11-13,Pinza,1,2200,2045.98
2341,2025-11-13,Martillo,2,4500,9534.68
2342,2025-11-13,Llave inglesa,4,3500,13959.07
2343,2025-11-13,Cinta métrica,4,1500,6176.31
2344,2025-11-13,Martillo,2,4500,8386.85
2345,2025-11-14,Martillo,3,4500,14282.11
2346,2025-11-14,Llave inglesa,5,3500,16365.95
2347,2025-11-14,Martillo,4,4500,19016.04
2348,2025-11-14,Martillo,1,4500,4332.51
2349,2025-11-14,Llave inglesa,1,3500,3780.4
2350,2025-11-15,Sierra,1,5800,5680.4
2351,2025-11-15,Taladro,2,35000,64567.05
2352,2025-11-15,Clavos (kg),1,2800,2812.3
2353,2025-11-15,Tornillos (caja),5,1200,5702.17
2354,2025-11-15,Destornillador,2,1800,3671.87
2355,2025-11-15,Sierra,3,5800,18556.52
2356,2025-11-15,Cinta métrica,2,1500,3261.3
2357,2025-11-15,Pinza,2,2200,4054.0
2358,2025-11-15,Pinza,3,2200,6520.11
2359,2025-11-16,Tornillos (caja),1,1200,1197.69
2360,2025-11-16,Sierra,1,5800,5587.13
2361,2025-11-16,Cinta métrica,4,1500,6219.29
2362,2025-11-16,Llave inglesa,2,3500,6808.2
2363,2025-11-16,Sierra,3,5800,15733.34
2364,2025-11-16,Tornillos (caja),1,1200,1281.95
2365,2025-11-16,Martillo,2,4500,8555.37
2366,2025-11-17,Llave inglesa,3,3500,11346.63
2367,2025-11-17,Destornillador,5,1800,9660.52
2368,2025-11-17,Nivel,4,4200,15146.43
2369,2025-11-17,Cinta métrica,3,1500,4320.8
2370,2025-11-17,Pinza,3,2200,6217.71
2371,2025-11-17,Taladro,4,35000,143677.88
2372,2025-11-17,Cinta métrica,1,1500,1432.21
2373,2025-11-17,Destornillador,4,1800,7158.37
2374,2025-11-17,Cinta métrica,3,1500,4695.65
2375,2025-11-18,Taladro,3,35000,105133.02
2376,2025-11-18,Sierra,4,5800,23673.82
2377,2025-11-18,Clavos (kg),3,2800,8321.48
2378,2025-11-18,Martillo,1,4500,4627.24
2379,2025-11-19,Nivel,2,4200,7565.17
2380,2025-11-19,Pinza,3,2200,6354.11
2381,2025-11-19,Destornillador,1,1800,1676.82
2382,2025-11-19,Clavos (kg),2,2800,5988.6
2383,2025-11-19,Cinta métrica,3,1500,4456.34
2384,2025-11-20,Llave inglesa,2,3500,7262.45
2385,2025-11-20,Sierra,3,5800,16351.35
2386,2025-11-20,Cinta métrica,3,1500,4213.7
2387,2025-11-20,Cinta métrica,5,1500,7086.73
2388,2025-11-20,Martillo,5,4500,23161.98
2389,2025-11-21,Destornillador,4,1800,6765.5
2390,2025-11-21,Taladro,1,35000,34307.24
2391,2025-11-21,Cinta métrica,5,1500,7140.24
2392,2025-11-21,Destornillador,3,1800,5043.73
2393,2025-11-21,Tornillos (caja),1,1200,1083.39
2394,2025-11-21,Clavos (kg),4,2800,11812.32
2395,2025-11-22,Nivel,1,4200,3968.57
2396,2025-11-22,Pinza,2,2200,4792.53
2397,2025-11-22,Llave inglesa,3,3500,11017.53
2398,2025-11-22,Cinta métrica,2,1500,2958.79
2399,2025-11-22,Pinza,5,2200,10374.25
2400,2025-11-22,Llave inglesa,2,3500,6885.66
2401,2025-11-22,Cinta métrica,2,1500,2717.26
2402,2025-11-22,Llave inglesa,2,3500,7164.75
2403,2025-11-22,Pinza,3,2200,6709.43
2404,2025-11-22,Nivel,1,4200,3788.67
2405,2025-11-23,Sierra,4,5800,24067.0
2406,2025-11-23,Cinta métrica,4,1500,6283.32
2407,2025-11-23,Llave inglesa,1,3500,3216.7
2408,2025-11-23,Martillo,1,4500,4349.58
2409,2025-11-23,Pinza,4,2200,9518.48
2410,2025-11-24,Tornillos (caja),1,1200,1081.29
2411,2025-11-24,Clavos (kg),5,2800,13666.63
2412,2025-11-24,Cinta métrica,3,1500,4169.01
2413,2025-11-24,Clavos (kg),1,2800,2845.07
2414,2025-11-24,Llave inglesa,2,3500,7005.25
2415,2025-11-24,Sierra,4,5800,21492.11
2416,2025-11-24,Sierra,5,5800,28610.99
2417,2025-11-24,Llave inglesa,1,3500,3369.29
2418,2025-11-24,Taladro,4,35000,150407.03
2419,2025-11-24,Llave inglesa,3,3500,11395.1
2420,2025-11-24,Llave inglesa,3,3500,10737.16
2421,2025-11-24,Llave inglesa,5,3500,16845.54
2422,2025-11-25,Sierra,4,5800,24423.45
2423,2025-11-25,Taladro,5,35000,187356.18
2424,2025-11-25,Nivel,1,4200,3938.69
2425,2025-11-25,Martillo,2,4500,8429.65
2426,2025-11-25,Nivel,3,4200,11752.16
2427,2025-11-26,Cinta métrica,1,1500,1648.56
2428,2025-11-26,Nivel,1,4200,4150.88
2429,2025-11-26,Clavos (kg),4,2800,11105.38
2430,2025-11-26,Destornillador,2,1800,3329.03
2431,2025-11-26,Destornillador,2,1800,3865.08
2432,2025-11-26,Taladro,2,35000,73499.11
2433,2025-11-26,Llave inglesa,5,3500,18868.13
2434,2025-11-26,Tornillos (caja),2,1200,2440.1
2435,2025-11-26,Martillo,5,4500,23700.81
2436,2025-11-26,Taladro,4,35000,151771.57
2437,2025-11-27,Nivel,1,4200,4525.39
2438,2025-11-27,Martillo,3,4500,13989.54
2439,2025-11-27,Destornillador,4,1800,7017.92
2440,2025-11-27,Destornillador,3,1800,5026.08
2441,2025-11-27,Destornillador,4,1800,7676.21
2442,2025-11-27,Nivel,4,4200,17231.28
2443,2025-11-28,Tornillos (caja),1,1200,1159.06
2444,2025-11-28,Martillo,5,4500,24529.03
2445,2025-11-28,Sierra,5,5800,26850.06
2446,2025-11-28,Martillo,3,4500,13022.56
2447,2025-11-28,Martillo,1,4500,4542.44
2448,2025-11-28,Tornillos (caja),4,1200,4408.85
2449,2025-11-28,Llave inglesa,2,3500,6636.11
2450,2025-11-29,Destornillador,1,1800,1926.84
2451,2025-11-29,Taladro,4,35000,147825.79
2452,2025-11-29,Llave inglesa,2,3500,6468.84
2453,2025-11-29,Nivel,4,4200,17592.59
2454,2025-11-29,Llave inglesa,5,3500,16209.5
2455,2025-11-29,Destornillador,3,1800,5413.67
2456,2025-11-29,Nivel,4,4200,18094.99
2457,2025-11-29,Nivel,3,4200,12758.9
2458,2025-11-29,Cinta métrica,1,1500,1576.95
2459,2025-11-30,Tornillos (caja),2,1200,2368.37
2460,2025-11-30,Cinta métrica,1,1500,1362.13
2461,2025-11-30,Sierra,4,5800,24018.68
2462,2025-11-30,Taladro,4,35000,140763.8
2463,2025-11-30,Clavos (kg),1,2800,2682.79
2464,2025-11-30,Cinta métrica,1,1500,1622.16
2465,2025-11-30,Nivel,3,4200,11714.49
2466,2025-11-30,Taladro,3,35000,112172.3
2467,2025-12-01,Cinta métrica,3,1500,4561.68
2468,2025-12-01,Clavos (kg),1,2800,3033.69
2469,2025-12-01,Clavos (kg),1,2800,2805.96
2470,2025-12-01,Cinta métrica,1,1500,1489.4
2471,2025-12-01,Tornillos (caja),3,1200,3495.93
2472,2025-12-01,Tornillos (caja),1,1200,1264.48
2473,2025-12-01,Martillo,1,4500,4716.46
2474,2025-12-01,Nivel,2,4200,8880.78
2475,2025-12-01,Cinta métrica,1,1500,1374.99
2476,2025-12-01,Llave inglesa,3,3500,10683.14
2477,2025-12-01,Nivel,4,4200,17216.0
2478,2025-12-02,Sierra,2,5800,10929.68
2479,2025-12-02,Destornillador,5,1800,8566.77
2480,2025-12-02,Destornillador,4,1800,7249.5
2481,2025-12-02,Martillo,4,4500,16620.04
2482,2025-12-02,Taladro,4,35000,138884.56
2483,2025-12-02,Cinta métrica,5,1500,7838.87
2484,2025-12-02,Llave inglesa,5,3500,18595.96
2485,2025-12-03,Sierra,4,5800,24613.53
2486,2025-12-03,Destornillador,2,1800,3337.28
2487,2025-12-03,Pinza,1,2200,2339.03
2488,2025-12-03,Pinza,1,2200,2072.06
2489,2025-12-03,Taladro,2,35000,69101.04
2490,2025-12-03,Clavos (kg),2,2800,5136.42
2491,2025-12-03,Nivel,2,4200,8356.3
2492,2025-12-03,Martillo,1,4500,4199.49
2493,2025-12-03,Taladro,4,35000,152988.27
2494,2025-12-03,Nivel,1,4200,4502.23
2495,2025-12-03,Tornillos (caja),2,1200,2256.64
2496,2025-12-03,Tornillos (caja),4,1200,4368.89
2497,2025-12-04,Destornillador,4,1800,7890.46
2498,2025-12-04,Nivel,5,4200,21402.53
2499,2025-12-04,Clavos (kg),3,2800,7622.19
2500,2025-12-05,Nivel,5,4200,21382.36
2501,2025-12-05,Tornillos (caja),4,1200,4542.63
2502,2025-12-05,Martillo,5,4500,20335.59
2503,2025-12-05,Tornillos (caja),3,1200,3638.34
2504,2025-12-05,Llave inglesa,4,3500,15089.59
2505,2025-12-05,Destornillador,4,1800,7376.68
2506,2025-12-05,Sierra,4,5800,24116.47
2507,2025-12-05,Martillo,2,4500,8618.42
2508,2025-12-05,Pinza,4,2200,8525.17
2509,2025-12-06,Clavos (kg),2,2800,5698.18
2510,2025-12-06,Sierra,5,5800,31050.03
2511,2025-12-06,Nivel,2,4200,9043.73
2512,2025-12-06,Cinta métrica,4,1500,6399.7
2513,2025-12-06,Sierra,4,5800,24590.86
2514,2025-12-06,Taladro,5,35000,164752.3
2515,2025-12-07,Nivel,2,4200,7851.13
2516,2025-12-07,Taladro,5,35000,174726.5
2517,2025-12-07,Cinta métrica,4,1500,5764.38
2518,2025-12-07,Pinza,5,2200,10003.51
2519,2025-12-08,Sierra,3,5800,16902.51
2520,2025-12-08,Taladro,2,35000,74591.28
2521,2025-12-08,Clavos (kg),1,2800,2971.82
2522,2025-12-09,Cinta métrica,1,1500,1535.27
2523,2025-12-09,Destornillador,5,1800,8503.37
2524,2025-12-09,Llave inglesa,3,3500,11098.26
2525,2025-12-09,Martillo,5,4500,21453.71
2526,2025-12-09,Taladro,5,35000,178650.13
2527,2025-12-09,Destornillador,1,1800,1953.59
2528,2025-12-09,Nivel,4,4200,18354.49
2529,2025-12-09,Destornillador,1,1800,1901.39
2530,2025-12-10,Destornillador,5,1800,8175.54
2531,2025-12-10,Destornillador,2,1800,3693.55
2532,2025-12-10,Pinza,3,2200,6147.28
2533,2025-12-10,Llave inglesa,4,3500,14733.5
2534,2025-12-10,Nivel,1,4200,3909.61
2535,2025-12-10,Sierra,3,5800,18510.68
2536,2025-12-10,Destornillador,2,1800,3556.16
2537,2025-12-10,Cinta métrica,1,1500,1423.59
2538,2025-12-10,Nivel,3,4200,12062.63
2539,2025-12-10,Taladro,1,35000,33362.11
2540,2025-12-10,Cinta métrica,3,1500,4616.5
2541,2025-12-10,Pinza,2,2200,4622.82
2542,2025-12-11,Cinta métrica,2,1500,2782.8
2543,2025-12-11,Cinta métrica,4,1500,6501.62
2544,2025-12-11,Nivel,5,4200,22237.35
2545,2025-12-11,Sierra,1,5800,5733.39
2546,2025-12-11,Martillo,5,4500,24496.39
2547,2025-12-11,Destornillador,3,1800,5199.99
2548,2025-12-11,Taladro,4,35000,127721.11
2549,2025-12-11,Martillo,2,4500,9724.52
2550,2025-12-11,Martillo,5,4500,24626.98
2551,2025-12-11,Cinta métrica,4,1500,6462.94
2552,2025-12-11,Clavos (kg),3,2800,8772.21
2553,2025-12-12,Sierra,1,5800,6179.32
2554,2025-12-12,Clavos (kg),5,2800,15177.26
2555,2025-12-12,Cinta métrica,4,1500,6172.66
2556,2025-12-12,Clavos (kg),5,2800,14807.36
2557,2025-12-12,Nivel,3,4200,13576.94
2558,2025-12-12,Cinta métrica,2,1500,3228.58
2559,2025-12-12,Destornillador,1,1800,1813.48
2560,2025-12-12,Cinta métrica,2,1500,3012.28
2561,2025-12-13,Llave inglesa,2,3500,6429.95
2562,2025-12-13,Clavos (kg),3,2800,8435.84
2563,2025-12-13,Taladro,1,35000,31695.24
2564,2025-12-13,Clavos (kg),5,2800,13324.33
2565,2025-12-13,Llave inglesa,4,3500,15363.47
2566,2025-12-13,Destornillador,1,1800,1922.97
2567,2025-12-13,Llave inglesa,5,3500,16990.66
2568,2025-12-13,Martillo,1,4500,4453.86
2569,2025-12-13,Tornillos (caja),1,1200,1188.76
2570,2025-12-13,Pinza,5,2200,11144.31
2571,2025-12-13,Clavos (kg),5,2800,13254.75
2572,2025-12-14,Llave inglesa,5,3500,18103.52
2573,2025-12-14,Cinta métrica,5,1500,7856.27
2574,2025-12-14,Destornillador,3,1800,5417.77
2575,2025-12-14,Pinza,3,2200,6539.69
2576,2025-12-14,Taladro,4,35000,149196.25
2577,2025-12-14,Destornillador,1,1800,1642.39
2578,2025-12-14,Taladro,4,35000,132013.96
2579,2025-12-15,Sierra,5,5800,28435.97
2580,2025-12-15,Clavos (kg),5,2800,14780.71
2581,2025-12-15,Llave inglesa,5,3500,17495.9
2582,2025-12-15,Cinta métrica,4,1500,6226.82
2583,2025-12-16,Cinta métrica,2,1500,2786.61
2584,2025-12-16,Taladro,4,35000,145912.22
2585,2025-12-16,Taladro,5,35000,187714.51
2586,2025-12-16,Destornillador,2,1800,3567.91
2587,2025-12-16,Martillo,2,4500,9799.33
2588,2025-12-16,Sierra,1,5800,5917.86
2589,2025-12-16,Cinta métrica,1,1500,1386.26
2590,2025-12-16,Tornillos (caja),3,1200,3269.0
2591,2025-12-16,Taladro,1,35000,34100.27
2592,2025-12-16,Sierra,3,5800,16683.05
2593,2025-12-17,Taladro,2,35000,73973.1
2594,2025-12-17,Cinta métrica,1,1500,1631.05
2595,2025-12-17,Llave inglesa,3,3500,9902.72
2596,2025-12-18,Martillo,1,4500,4542.78
2597,2025-12-18,Destornillador,1,1800,1770.33
2598,2025-12-18,Tornillos (caja),3,1200,3647.35
2599,2025-12-18,Sierra,4,5800,23085.06
2600,2025-12-18,Tornillos (caja),2,1200,2525.74
2601,2025-12-18,Clavos (kg),4,2800,11786.16
2602,2025-12-18,Nivel,2,4200,9015.46
2603,2025-12-18,Sierra,1,5800,6147.78
2604,2025-12-18,Tornillos (caja),4,1200,4691.75
2605,2025-12-18,Cinta métrica,3,1500,4536.9
2606,2025-12-19,Llave inglesa,1,3500,3756.17
2607,2025-12-19,Martillo,5,4500,23085.49
2608,2025-12-19,Llave inglesa,5,3500,18008.06
2609,2025-12-19,Clavos (kg),1,2800,2627.76
2610,2025-12-19,Tornillos (caja),5,1200,6092.23
2611,2025-12-19,Martillo,5,4500,22597.89
2612,2025-12-19,Nivel,5,4200,22666.83
2613,2025-12-19,Destornillador,5,1800,8423.54
2614,2025-12-19,Martillo,3,4500,14274.24
2615,2025-12-19,Pinza,5,2200,10877.3
2616,2025-12-20,Tornillos (caja),3,1200,3529.29
2617,2025-12-20,Martillo,4,4500,19303.11
2618,2025-12-20,Martillo,3,4500,13329.95
2619,2025-12-20,Cinta métrica,1,1500,1607.89
2620,2025-12-20,Sierra,4,5800,22073.3
2621,2025-12-20,Destornillador,1,1800,1815.04
2622,2025-12-20,Llave inglesa,2,3500,6555.74
2623,2025-12-20,Destornillador,2,1800,3460.89
2624,2025-12-20,Cinta métrica,2,1500,2735.35
2625,2025-12-20,Sierra,2,5800,10503.04
2626,2025-12-20,Martillo,3,4500,13202.84
2627,2025-12-21,Taladro,4,35000,151004.31
2628,2025-12-21,Llave inglesa,4,3500,15236.42
2629,2025-12-21,Destornillador,1,1800,1692.92
2630,2025-12-21,Tornillos (caja),5,1200,5683.79
2631,2025-12-21,Clavos (kg),5,2800,13678.14
2632,2025-12-21,Destornillador,3,1800,4925.48
2633,2025-12-21,Nivel,5,4200,20609.72
2634,2025-12-21,Nivel,1,4200,4122.29
2635,2025-12-22,Martillo,3,4500,13646.0
2636,2025-12-22,Tornillos (caja),1,1200,1139.12
2637,2025-12-22,Clavos (kg),2,2800,5381.17
2638,2025-12-22,Cinta métrica,4,1500,5500.69
2639,2025-12-22,Clavos (kg),2,2800,5916.83
2640,2025-12-22,Taladro,3,35000,105849.23
2641,2025-12-23,Pinza,5,2200,11995.75
2642,2025-12-23,Clavos (kg),4,2800,10173.61
2643,2025-12-23,Nivel,5,4200,20114.85
2644,2025-12-23,Taladro,1,35000,31921.23
2645,2025-12-23,Nivel,3,4200,12846.63
2646,2025-12-24,Sierra,2,5800,11797.57
2647,2025-12-24,Clavos (kg),3,2800,7636.41
2648,2025-12-24,Clavos (kg),5,2800,12795.82
2649,2025-12-24,Destornillador,4,1800,7485.74
2650,2025-12-24,Taladro,5,35000,192458.74
2651,2025-12-24,Cinta métrica,2,1500,3066.27
2652,2025-12-24,Sierra,3,5800,17870.39
2653,2025-12-24,Nivel,3,4200,11959.74
2654,2025-12-24,Sierra,3,5800,16392.97
2655,2025-12-25,Sierra,1,5800,6280.26
2656,2025-12-25,Taladro,1,35000,35761.51
2657,2025-12-25,Martillo,1,4500,4655.44
2658,2025-12-25,Cinta métrica,5,1500,8092.9
2659,2025-12-25,Nivel,4,4200,16928.12
2660,2025-12-25,Destornillador,5,1800,8155.71
2661,2025-12-25,Nivel,1,4200,4076.52
2662,2025-12-25,Cinta métrica,5,1500,7286.95
2663,2025-12-25,Taladro,1,35000,32373.35
2664,2025-12-25,Sierra,2,5800,11471.42
2665,2025-12-25,Pinza,1,2200,2313.71
2666,2025-12-25,Sierra,2,5800,10648.72
2667,2025-12-26,Llave inglesa,2,3500,6627.96
2668,2025-12-26,Nivel,3,4200,11432.73
2669,2025-12-26,Nivel,5,4200,19778.16
2670,2025-12-26,Pinza,4,2200,8115.27
2671,2025-12-26,Llave inglesa,5,3500,17501.14
2672,2025-12-26,Taladro,5,35000,164281.96
2673,2025-12-26,Tornillos (caja),5,1200,6078.17
2674,2025-12-26,Destornillador,5,1800,8330.84
2675,2025-12-26,Destornillador,2,1800,3426.93
2676,2025-12-26,Tornillos (caja),2,1200,2582.88
2677,2025-12-26,Llave inglesa,2,3500,7486.73
2678,2025-12-26,Martillo,5,4500,23015.05
